SMILES                                                                                                       ,MolWt             ,MolLogP            ,pChEMBL Value
CCN1c2ncc(CCc3cccc(NS(C)(=O)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                  ,485.9970000000003 ,4.034700000000003  ,6.85
CCN1c2ncc(CCc3ccccc3)cc2C(=O)N(C)c2ccc(C3=CCC=N3)nc21                                                        ,423.5200000000002 ,4.825200000000005  ,6.28
CCN1c2ncc(CCc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,392.8900000000001 ,4.663200000000004  ,6.609999999999999
CCN1c2ncc(CCc3ccccc3)cc2C(=O)N(C)c2cccnc21                                                                   ,358.4450000000001 ,4.009800000000003  ,7.095
CCN1c2ncc(CCc3ccccc3C)cc2C(=O)N(C)c2cccnc21                                                                  ,372.4720000000001 ,4.318220000000004  ,6.25
CCN1c2ncc(CCc3ccccc3N)cc2C(=O)N(C)c2cccnc21                                                                  ,373.4600000000001 ,3.5920000000000014 ,6.435
CCN1c2ncc(CCc3ccccn3)cc2C(=O)N(C)c2cccnc21                                                                   ,359.4330000000001 ,3.4048000000000025 ,6.72
CCN1c2ncc(CCc3cccnc3)cc2C(=O)N(C)c2cccnc21                                                                   ,359.4330000000001 ,3.4048000000000025 ,6.695
CCN1c2ncc(CCc3ccnc(C(=O)O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,437.88700000000017,3.756400000000002  ,5.62
CCN1c2ncc(CCc3ccnc(C(=O)OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,451.9140000000002 ,3.844800000000003  ,6.12
CCN1c2ncc(CCc3ccnc(C(N)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,436.9030000000001 ,3.1571000000000016 ,6.433333333333333
CCN1c2ncc(CCc3ccnc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,407.9050000000001 ,4.366620000000004  ,7.035
CCN1c2ncc(CCc3ccnc(CO)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                           ,423.9040000000001 ,3.550500000000002  ,6.675
CCN1c2ncc(CCc3ccnc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,408.8930000000001 ,3.6404000000000005 ,7.2714285714285705
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(C#N)nc21                                                              ,384.44300000000015,3.276480000000002  ,6.4399999999999995
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,393.87800000000016,4.058200000000002  ,6.698333333333334
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21                                                                ,377.42300000000006,3.5439000000000025 ,6.966666666666666
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(I)nc21                                                                ,485.3290000000001 ,4.009400000000003  ,6.723333333333334
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2cccnc21                                                                   ,359.4330000000001 ,3.4048000000000025 ,7.24
CCN1c2ncc(CCc3nccs3)cc2C(=O)N(C)c2cccnc21                                                                    ,365.4620000000001 ,3.466300000000002  ,7.4
CCN1c2ncc(CN(C)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,407.9050000000002 ,4.514400000000004  ,6.23
CCN1c2ncc(CNc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,408.89300000000014,4.072300000000002  ,7.109999999999999
CCN1c2ncc(CNc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,393.87800000000016,4.490100000000004  ,6.6433333333333335
CCN1c2ncc(CO)cc2C(=O)N(C)c2cccnc21                                                                           ,284.319           ,1.7168999999999999 ,6.715
CCN1c2ncc(COc3cc[n+]([O-])c(C(F)(F)F)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                            ,479.84600000000023,4.109200000000004  ,6.745
CCN1c2ncc(COc3cc[n+]([O-])c(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                   ,425.8760000000002 ,3.3988200000000024 ,6.3500000000000005
CCN1c2ncc(COc3cc[n+]([O-])cc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,411.84900000000016,3.0904000000000016 ,6.64
CCN1c2ncc(COc3cc[n+]([O-])cc3)cc2C(=O)N(C)c2ccc(F)nc21                                                       ,395.3940000000001 ,2.5761000000000003 ,7.02
CCN1c2ncc(COc3cc[n+]([O-])cc3)cc2C(=O)N(C)c2cccnc21                                                          ,377.4040000000001 ,2.4370000000000003 ,6.275
CCN1c2ncc(COc3ccc(C(=O)OC)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,452.89800000000014,4.243600000000003  ,6.1
CCN1c2ncc(COc3ccc(F)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,412.8520000000002 ,4.596100000000003  ,6.165
CCN1c2ncc(COc3ccc(O)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,410.8610000000001 ,4.162600000000004  ,6.68
CCN1c2ncc(COc3ccc4[nH]ccc4c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,433.8990000000002 ,4.9383000000000035 ,6.779999999999999
CCN1c2ncc(COc3cccc(C(=O)O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,438.87100000000015,4.155200000000003  ,6.846666666666665
CCN1c2ncc(COc3cccc(C(=O)OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,452.89800000000014,4.243600000000003  ,6.16
CCN1c2ncc(COc3cccc(C(N)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,437.88700000000017,3.555900000000002  ,6.68
CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,409.8770000000002 ,4.039200000000003  ,6.91
CCN1c2ncc(COc3cccc(O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,410.8610000000001 ,4.162600000000003  ,6.533333333333332
CCN1c2ncc(COc3cccc(OC)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                           ,424.88800000000015,4.465600000000004  ,6.745
CCN1c2ncc(COc3cccc([N+](=O)[O-])c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                 ,439.85900000000015,4.365200000000004  ,6.46
CCN1c2ncc(COc3cccc4[nH]ccc34)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,433.89900000000017,4.9383000000000035 ,6.166666666666667
CCN1c2ncc(COc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,394.8620000000001 ,4.457000000000004  ,7.121428571428572
CCN1c2ncc(COc3ccccc3F)cc2C(=O)N(C)c2ccc(Cl)nc21                                                              ,412.8520000000002 ,4.596100000000003  ,6.505
CCN1c2ncc(COc3ccccc3O)cc2C(=O)N(C)c2ccc(Cl)nc21                                                              ,410.8610000000001 ,4.162600000000003  ,6.73
CCN1c2ncc(COc3cccnc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,395.85000000000014,3.852000000000003  ,6.65
CCN1c2ncc(COc3ccnc(C(F)(F)F)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                     ,463.8470000000002 ,4.870800000000004  ,7.28
CCN1c2ncc(COc3ccnc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,409.8770000000002 ,4.160420000000004  ,7.226666666666667
CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,395.85000000000014,3.8520000000000034 ,6.871666666666667
CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2ccc(F)nc21                                                                ,379.39500000000004,3.3377000000000017 ,7.094999999999999
CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2cccnc21                                                                   ,361.40500000000014,3.198600000000002  ,6.938333333333333
CCN1c2ncc(CS(=O)(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                       ,442.9280000000002 ,3.851900000000003  ,7.109999999999999
CCN1c2ncc(CSc3[nH]cnc4ncnc3-4)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,452.93100000000027,3.788200000000002  ,7.033333333333334
CCN1c2ncc(CSc3[nH]cnc4nncc3-4)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,452.93100000000027,3.7882000000000025 ,7.23
CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21                                                         ,439.9720000000002 ,5.466260000000004  ,8.15
CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(F)nc21                                                          ,423.51700000000017,4.951960000000004  ,8.16
CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)ccnc21                                                             ,405.52700000000016,4.812860000000004  ,8.38
CCN1c2ncc(CSc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,410.93000000000023,5.170300000000004  ,7.522857142857142
CCN1c2ncc(CSc3ccnc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21                                                            ,425.94500000000016,5.157840000000004  ,7.57
CCN1c2ncc(CSc3ccncc3)cc2C(=O)Nc2c(C)cc(Cl)nc21                                                               ,411.9180000000001 ,4.849420000000003  ,8.66
CCN1c2ncc(CSc3ccncc3C)cc2C(=O)Nc2c(C)cc(Cl)nc21                                                              ,425.94500000000016,5.157840000000004  ,7.96
CCN1c2ncc(CSc3nc4ccccc4o3)cc2C(=O)Nc2c(C)cc(Cl)nc21                                                          ,451.9390000000002 ,5.595620000000004  ,8.1
CCN1c2ncc(CSc3ncccn3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,412.9060000000002 ,3.960300000000003  ,7.369999999999999
CCN1c2ncc(C[S+]([O-])c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                      ,426.9290000000002 ,4.185800000000004  ,6.234999999999999
CCN1c2ncc(Cc3ccccc3)cc2C(=O)N(C)c2cccnc21                                                                    ,344.4180000000001 ,3.815400000000003  ,6.42
CCN1c2ncc(Cl)cc2C(=O)N(C)c2cccnc21                                                                           ,288.738           ,2.878000000000001  ,5.46
CCN1c2ncc(N)cc2C(=O)N(C)c2cccnc21                                                                            ,269.308           ,1.8068             ,6.945
CCN1c2ncc(NC(N)=O)cc2C(=O)N(C)c2cccnc21                                                                      ,312.33299999999997,1.7152000000000003 ,5.96
CCN1c2ncc(NCc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,393.87800000000016,4.4901000000000035 ,6.495
CCN1c2ncccc2-c2nc(C)cn2-c2cccnc21                                                                            ,277.331           ,3.1091200000000017 ,5.1025
CCN1c2ncccc2-c2ncc(C)n2-c2c(C)cc(O)nc21                                                                      ,307.357           ,3.1231400000000025 ,4.91
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N(C)C)nc21                                                                     ,320.40000000000003,3.1751200000000015 ,5.733333333333333
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N3CC=CCC3)nc21                                                                 ,358.4490000000001 ,3.8754200000000028 ,5.57
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N3CCCC3)nc21                                                                   ,346.43800000000016,3.7093200000000026 ,5.75
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(O)nc21                                                                         ,293.33            ,2.8147200000000017 ,5.205
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21                                                                        ,307.357           ,3.117720000000002  ,6.75
CCN1c2ncccc2-c2ncc(C)n2-c2cccnc21                                                                            ,277.331           ,3.1091200000000017 ,5.91
CCN1c2ncccc2-c2nccn2-c2c(C)ccnc21                                                                            ,277.331           ,3.1091200000000017 ,6.2
CCN1c2ncccc2-c2nccn2-c2ccc(N(C)C)nc21                                                                        ,306.37300000000005,2.8667000000000016 ,5.535
CCN1c2ncccc2-c2nccn2-c2ccc(N3CCCC3)nc21                                                                      ,332.4110000000002 ,3.400900000000002  ,5.555
CCN1c2ncccc2-c2nccn2-c2ccc(O)nc21                                                                            ,279.303           ,2.506300000000001  ,4.890000000000001
CCN1c2ncccc2-c2nccn2-c2ccc(OC)nc21                                                                           ,293.33000000000004,2.8093000000000012 ,6.404999999999999
CCN1c2ncccc2-c2nccn2-c2cccnc21                                                                               ,263.30400000000003,2.800700000000001  ,6.11
CCN1c2ncccc2-c2nnc(C(C)C)n2-c2cccnc21                                                                        ,306.373           ,3.3191000000000015 ,4.2
CCN1c2ncccc2-c2nnc(C)n2-c2cccnc21                                                                            ,278.319           ,2.5041200000000003 ,4.41
CCN1c2ncccc2-c2nncn2-c2c(C)ccnc21                                                                            ,278.319           ,2.5041200000000003 ,4.35
CCN1c2ncccc2-c2nncn2-c2cccnc21                                                                               ,264.29200000000003,2.1956999999999995 ,4.14
CCN1c2ncccc2-c2nnnn2-c2c(C)ccnc21                                                                            ,279.307           ,1.8991199999999997 ,4.645
CCN1c2ncccc2C(=O)N(C(C)=O)c2cccnc21                                                                          ,282.303           ,2.1413             ,6.44
CCN1c2ncccc2C(=O)N(C)c2c(C)ccnc21                                                                            ,268.32            ,2.5330200000000005 ,5.72
CCN1c2ncccc2C(=O)N(C)c2cc(C)cnc21                                                                            ,268.32            ,2.5330200000000005 ,6.12
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ccc(F)cc34)nc21                                                         ,387.41800000000006,4.512000000000003  ,6.205
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ccc(OC)cc34)nc21                                                        ,399.4540000000001 ,4.3815000000000035 ,6.235
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ccccc34)nc21                                                            ,369.428           ,4.372900000000002  ,7.355714285714285
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ccncc34)nc21                                                            ,370.41600000000005,3.767900000000002  ,6.77
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4cnccc34)nc21                                                            ,370.41600000000005,3.7679000000000027 ,7.069999999999999
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ncccc34)nc21                                                            ,370.416           ,3.7679000000000027 ,6.423333333333333
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cc[nH]c3)nc21                                                                  ,319.368           ,3.2197000000000027 ,7.148181818181819
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(N)cc3)nc21                                                                 ,345.406           ,3.473800000000001  ,6.823333333333333
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(N)nc3)nc21                                                                 ,346.39400000000006,2.8688000000000002 ,6.998333333333334
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(O)cc3)nc21                                                                 ,346.39000000000004,3.597200000000002  ,7.375
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(O)nc3)nc21                                                                 ,347.37800000000004,2.9922000000000013 ,5.96
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(OC)cc3)nc21                                                                ,360.4170000000001 ,3.9002000000000026 ,5.675
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(OC)nc3)nc21                                                                ,361.4050000000001 ,3.295200000000002  ,5.72
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc[nH]3)nc21                                                                  ,319.368           ,3.2197000000000013 ,7.16
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(N)c3)nc21                                                                 ,345.40600000000006,3.4738000000000016 ,6.705
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(O)c3)nc21                                                                 ,346.39000000000004,3.5972000000000026 ,6.875
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(OC)c3)nc21                                                                ,360.4170000000001 ,3.9002000000000026 ,6.75
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccc3)nc21                                                                    ,330.391           ,3.891600000000003  ,6.244999999999999
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccc3OC)nc21                                                                  ,360.4170000000001 ,3.9002000000000026 ,5.6
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccco3)nc21                                                                     ,320.35200000000003,3.484600000000002  ,6.88
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccs3)nc21                                                                     ,336.42            ,3.9531000000000027 ,6.615
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccn[nH]3)nc21                                                                  ,320.356           ,2.6147             ,6.475
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccoc3)nc21                                                                     ,320.35200000000003,3.484600000000002  ,7.18
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccsc3)nc21                                                                     ,336.42            ,3.9531000000000027 ,6.76
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cn[nH]c3)nc21                                                                  ,320.356           ,2.6147             ,6.984
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cnc[nH]3)nc21                                                                  ,320.356           ,2.6147             ,5.779999999999999
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cnco3)nc21                                                                     ,321.34000000000003,2.8796000000000017 ,6.605
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cncs3)nc21                                                                     ,337.408           ,3.3481000000000023 ,6.1899999999999995
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ncc[nH]3)nc21                                                                  ,320.356           ,2.6147             ,6.72
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ncco3)nc21                                                                     ,321.34000000000003,2.879600000000001  ,6.375
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3nccs3)nc21                                                                     ,337.408           ,3.3481000000000023 ,6.8100000000000005
CCN1c2ncccc2C(=O)N(C)c2ccc(-n3cccc3)nc21                                                                     ,319.368           ,3.0153000000000016 ,7.05
CCN1c2ncccc2C(=O)N(C)c2ccc(-n3cccn3)nc21                                                                     ,320.356           ,2.4103000000000003 ,6.38
CCN1c2ncccc2C(=O)N(C)c2ccc(/C=C/C(=O)OC)nc21                                                                 ,338.3670000000001 ,2.4108             ,6.46
CCN1c2ncccc2C(=O)N(C)c2ccc(/C=C/C(N)=O)nc21                                                                  ,323.35600000000005,1.7230999999999999 ,6.109999999999999
CCN1c2ncccc2C(=O)N(C)c2ccc(C)nc21                                                                            ,268.32            ,2.5330200000000005 ,6.77
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21                                                                           ,288.738           ,2.8780000000000006 ,6.863333333333333
CCN1c2ncccc2C(=O)N(C)c2ccc(N3CC=CC3)nc21                                                                     ,321.384           ,2.6008000000000004 ,6.855
CCN1c2ncccc2C(=O)N(C)c2ccc(N3CCCCC3)nc21                                                                     ,337.42700000000013,3.214900000000002  ,6.52
CCN1c2ncccc2C(=O)N(C)c2ccc(N3CCOCC3)nc21                                                                     ,339.3990000000001 ,2.0612             ,6.4
CCN1c2ncccc2C(=O)N(C)c2ccc(O)nc21                                                                            ,270.292           ,1.9301999999999997 ,6.33
CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21                                                                            ,268.32            ,2.817140000000001  ,7.7
CCN1c2ncccc2C(=O)Nc2c(C)cc(Cl)nc21                                                                           ,288.738           ,3.1621200000000016 ,8.0
CCN1c2ncccc2C(=O)Nc2c(C)cc(N(C)CCO)nc21                                                                      ,327.3880000000001 ,1.9372199999999995 ,8.0
CCN1c2ncccc2C(=O)Nc2c(C)cc(N3CCC(O)C3)nc21                                                                   ,339.39900000000006,2.07972            ,7.4
CCN1c2ncccc2C(=O)Nc2c(C)cc(N3CCSCC3)nc21                                                                     ,355.4670000000001 ,3.0619200000000015 ,6.82
CCN1c2ncccc2C(=O)Nc2c(C)cc(NCCCO)nc21                                                                        ,327.3880000000001 ,2.3030200000000005 ,7.05
CCN1c2ncccc2C(=O)Nc2c(C)cc(SC)nc21                                                                           ,300.387           ,3.230620000000002  ,7.7
CCN1c2ncccc2C(=O)Nc2c(C3OCCCO3)cc(OC)nc21                                                                    ,356.3820000000001 ,2.644400000000001  ,6.1
CCN1c2ncccc2C(=O)Nc2c(C=O)cc(-c3cccc(OC)c3)nc21                                                              ,374.4000000000001 ,3.6884000000000015 ,6.43
CCN1c2ncccc2C(=O)Nc2c(C=O)cc(OC)nc21                                                                         ,298.302           ,2.0214             ,6.62
CCN1c2ncccc2C(=O)Nc2c(CO)cc(O)nc21                                                                           ,286.291           ,1.3981999999999997 ,6.38
CCN1c2ncccc2C(=O)Nc2c(CO)cc(OC)nc21                                                                          ,300.31800000000004,1.7011999999999996 ,7.3
CCN1c2ncccc2C(=O)Nc2c(COCc3ccccc3)cc(O)nc21                                                                  ,376.416           ,3.6227000000000023 ,6.465
CCN1c2ncccc2C(=O)Nc2c(COc3ccccc3)cc(OC)nc21                                                                  ,376.41600000000005,3.7879000000000023 ,5.4
CCN1c2ncccc2C(=O)Nc2c(Cc3ccccc3)cc(O)nc21                                                                    ,346.39000000000004,3.496700000000002  ,6.18
CCN1c2ncccc2C(=O)Nc2c(Cl)ccnc21                                                                              ,274.711           ,2.853700000000001  ,7.02
CCN1c2ncccc2NC(=O)c2cccnc21                                                                                  ,240.266           ,2.2002999999999995 ,6.36
CCNC(=O)OCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1                                         ,568.4500000000003 ,5.931900000000006  ,5.71
CCNc1ccc(OCc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)cc1                                                                ,401.47000000000014,4.353600000000003  ,6.734999999999999
CCNc1ccc2c(n1)N(CC)c1ncccc1C(=O)N2C                                                                          ,297.362           ,2.6564000000000005 ,6.265
CCNc1cccnc1N(C(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                              ,498.6530000000002 ,3.885800000000002  ,5.8133333333333335
CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1                                           ,532.6930000000001 ,3.9051000000000027 ,6.46
CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)C(C)C)ccc3[nH]2)CC1                                             ,512.6800000000002 ,4.275900000000003  ,6.336666666666666
CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)CC)ccc3[nH]2)CC1                                                ,498.6530000000002 ,3.8874000000000017 ,6.433333333333334
CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)N4CCN(C)CC4)ccc3[nH]2)CC1                                       ,568.748           ,3.0299             ,6.3133333333333335
CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                                 ,484.62600000000015,3.4973000000000023 ,6.315
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                                      ,442.54500000000013,2.3286             ,5.57
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(O)ccc3[nH]2)CC1                                                                ,365.43700000000007,2.662700000000001  ,5.7
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1                                                               ,379.4640000000001 ,2.9657000000000004 ,5.3999999999999995
CCOC(=O)CCCC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1                                           ,628.3100000000002 ,5.967100000000006  ,6.45
CCOC(=O)CCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1                                             ,498.57200000000034,5.058940000000005  ,6.74
CCOC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1                                           ,539.4080000000002 ,5.748900000000005  ,6.63
CCOC(=O)CN1c2ccccc2N(C)C(=O)c2cccnc21                                                                        ,311.341           ,2.3728000000000007 ,4.8
CCOC(=O)CSc1nc(O)c(C(C)C)c(Cc2cccc3ccccc23)n1                                                                ,396.51200000000006,4.704800000000004  ,5.85
CCOC(=O)CSc1nc(O)c(C)c(Cc2cccc3ccccc23)n1                                                                    ,368.458           ,3.889820000000003  ,5.16
CCOC(=O)N1c2cc(Cl)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F                                                             ,386.7570000000001 ,3.969500000000002  ,6.9
CCOC(=O)N1c2cc(F)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F                                                              ,370.3020000000001 ,3.4552000000000023 ,6.92
CCOC(=O)NCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1                                             ,499.56000000000034,4.461740000000004  ,7.8
CCOC(=O)NCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1                                           ,540.3960000000003 ,5.151700000000004  ,5.71
CCOC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCC)C(C)C)C(C)C               ,633.8310000000001 ,3.529700000000001  ,6.75
CCOC(=O)c1c(O)nc(C)c(CC)c1Sc1cc(C)cc(C)c1                                                                    ,345.46400000000006,4.6027600000000035 ,6.22
CCOC(=O)c1cc(NCc2nc3ccccc3o2)c(O)nc1C                                                                        ,327.3400000000001 ,3.025620000000001  ,5.76
CCOC(=O)c1cccn1S(=O)(=O)c1cc(C)ccc1N                                                                         ,308.359           ,1.79242            ,5.4
CCOC(=O)c1cccn1S(=O)(=O)c1cc(C)ccc1[N+](=O)[O-]                                                              ,338.341           ,2.11842            ,5.3
CCOC(=O)c1cccn1S(=O)(=O)c1cc(Cl)ccc1N                                                                        ,328.777           ,2.1374             ,5.53
CCOC(=O)c1csc(NC(=S)NCCc2ccccc2)n1                                                                           ,335.454           ,2.8489000000000013 ,6.7
CCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F                                                                     ,327.34599999999995,3.865520000000004  ,6.74
CCOCCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2                                                                      ,349.41200000000003,1.6239             ,6.19
CCOCc1ccnc2c1NC(=O)c1cccnc1N2C1CC1                                                                           ,310.3570000000001 ,2.8793000000000015 ,5.89
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O                                                                      ,302.374           ,2.2447999999999997 ,6.533333333333334
CCOCn1c(Sc2ccccc2)c(CC)c(=O)[nH]c1=O                                                                         ,306.38700000000006,2.2441999999999998 ,7.5
CCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2                                                                         ,305.35900000000004,1.6072999999999995 ,4.3
CCOc1cc(/C=C2\SC(=S)N(NC(=O)c3ccccc3O)C2=O)ccc1O                                                             ,416.48000000000013,3.0427000000000013 ,4.29
CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccc(O)c(C(=O)O)c3)C2=O)cc1                                                  ,472.54400000000015,3.719100000000001  ,4.865
CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3cccc(C(=O)O)c3)C2=O)cc1                                                     ,456.54500000000013,4.013500000000001  ,4.03
CCOc1ccc(Cl)c(C2CC2NC(=O)Nc2ccc(C#N)cn2)c1F                                                                  ,374.80300000000005,3.8220800000000015 ,7.64
CCOc1ccc(Cl)c(C2CC2NC(=O)Nc2ccc(Cl)cn2)c1F                                                                   ,384.238           ,4.603800000000002  ,7.95
CCOc1ccc(Cl)c(CC/N=C(\S)Nc2ccc(Br)cn2)c1F                                                                    ,432.74600000000004,4.9757000000000025 ,7.05
CCOc1ccc(Cl)c([C@H]2C[C@H]2NC(=O)Nc2ccc(Cl)cn2)c1F                                                           ,384.238           ,4.603800000000002  ,7.94
